text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
Rx for viagra or cialis. Take 1 hr before you need it. No big meals before. Only after. Can work up to 20 hours. Friday night...Saturday morning dancin’? Just one tab Friday night.,en,"Vancouver, Canada",,,,VenusButterflyy,Sun May 10 21:45:17 +0000 2020,0,0,0,1,FALSE
Rx for viagra or cialis. Take 1 hr before you need it. No big meals before. Only after. Can work up to 20 hours. Friday night...Saturday morning dancin’? Just one tab Friday night.,en,"Vancouver, Canada",Canada,CA,"[[[-123.224215, 49.19854], [-123.224215, 49.316738], [-123.022947, 49.316738], [-123.022947, 49.19854]]]",VenusButterflyy,Sun May 10 21:45:00 +0000 2020,0,0,1,0,FALSE
@KillByKillPod Oh is this that movie about Cialis?,en,"Toronto, Ontario",,,,bstolemyremote,Sun May 10 20:01:34 +0000 2020,0,1,0,0,FALSE
"@13Firecracker13 I had to look twice at their Twitter name... lol
Thought it said Cialis...",en,"British Columbia, Canada",,,,GillPowell4,Sun May 10 15:40:57 +0000 2020,0,0,0,0,FALSE
"Every night Bruce Willis takes a Cialis or Viagra before going to bed. His reasoning is that if he passes away in his sleep, he'll die hard.",en,"Thunder Bay, Ontario",,,,DSgamby,Sun May 10 03:51:08 +0000 2020,0,0,0,1,FALSE
@MacMallyMMA Sounds like an overdose of EPO and Cialis.,en,Canada,,,,BradComer1,Sat May 09 21:21:16 +0000 2020,0,0,0,0,FALSE
"@Talkmaster @ttpees Sorry, Cialis.",en,"London, ON",,,,MorrisDCosta,Thu May 07 03:56:41 +0000 2020,0,0,0,0,FALSE
"@Talkmaster Naw, I think we’re gonna go with defunding cialis, automatic snip-snips, and castrations for rapists and entitled old white guys who don’t know what they’re talking about. Sit down.",en,CANADA  ,,,,VMatinnia,Wed May 06 22:01:22 +0000 2020,0,0,0,0,FALSE
"@officialmcafee @theemrsmcafee God Bless Johnny 🚀🚀🚀🍾🍾🍾 
LIGHT IT UP BABY, LOAD THE CIALIS",en,Canada,,,,LamboJohnny,Wed May 06 14:09:49 +0000 2020,0,2,0,0,FALSE
@NotOrko @14thstreetblues @liamsprive @lappypercival @willpaddyg @IanBaram that tangerine-dicked balloon couldn't fuck worth a damn if he had all the cialis extant on earth,en,"Montréal, QC",,,,apapenheim,Sun May 03 07:27:50 +0000 2020,0,3,0,0,FALSE
"@changemymind198 @lisakirbie If you begin with a non sequitur don’t be surprised to receive ridicule in response.

That said you might have more luck if you try Cialis.",en,Alberta,,,,ARCCollective,Sat May 02 23:32:25 +0000 2020,0,1,0,0,FALSE
"My approach:
Normal libido, low erection: Viagra/Cialis
Low libido, low erection: testosterone

The key is to rule out other things you think may be at play, but given a low value it's worth replacing and seeing what happens. The fact ED happens alone makes it more likely medical",en,Ontario,,,,OntarioObgyns,Sat May 02 20:36:01 +0000 2020,0,0,0,1,FALSE
"Fun Fact: Drug names can be easily switched for fantasy novel characters.

Remdesivir 
Nexium 
Cialis 
Lantus Solostar
Lyrica",en,"Toronto, Ontario",,,,ThinkStoryYT,Thu Apr 30 20:25:29 +0000 2020,0,0,0,0,FALSE
"My approach:
Normal libido, low erection: Viagra/Cialis
Low libido, low erection: testosterone

The key is to rule out other things you think may be at play, but given a low value it's worth replacing and seeing what happens. The fact ED happens alone makes it more likely medical",en,"Hamilton, Ontario",,,,BirthControlDoc,Thu Apr 30 14:39:17 +0000 2020,0,1,1,0,FALSE
"Statins lower cholesterol. 

Cholesterol is the backbone for testosterone production.

Low test = erectile dysfunction.

ED leads to viagra, cialis, etc. (PDE5 inhibitor) prescription

Number 1 selling drugs in the US: statins
Number 2 selling drugs in the US:  PDE5 inhibitors https://t.co/aB1v0FmmWS",en,"Ottawa, Ontario",,,,point___one,Thu Apr 30 13:34:59 +0000 2020,0,0,1,0,TRUE
"1 of the best trips of my life
.
Was a Friday night LSD &amp; Cialis
Combination
.
On Saturday I continued with
Magic space cake
.
And on Sunday I smoked dmt
With #Malana Cream
.
I discovered the true essence
Of existence
.
A metaphorical utopia of
Vibration &amp; frequencies
SpaceTime https://t.co/3t4TMnH4MR",en,"Toronto, Canada🇨🇦",,,,eugenestyles1,Thu Apr 30 07:39:46 +0000 2020,0,0,0,0,TRUE
#RFP: Professional services specialized in performing penetration tests (Information Processing and Related Telecommunications Services) --- Services professionnels sp cialis s en r alisation de tests d intrusi https://t.co/OBOwffH71I,en,Canada,,,,RFPbidsCanada,Tue Apr 28 22:25:59 +0000 2020,0,0,0,0,FALSE
After my Cialis gun run https://t.co/ZUlntOyiSO,en,,,,,spinthrust,Mon Apr 27 05:15:50 +0000 2020,0,0,0,0,FALSE
@DrCSWilliam Cialis....everyone needs some prophylactic Cialis,en,"Toronto, Ontario",,,,DrJohnAquino,Fri Apr 24 13:58:42 +0000 2020,0,1,0,0,FALSE
@martinurology The surge in need for #viagra and #cialis during #COVIDpandemic is directly correlated to the urgent request for #vasectomy.,en,"London, ON",,,,JDCampbell_MD,Thu Apr 23 13:51:08 +0000 2020,0,0,0,0,FALSE
@SeanTCurrey @EricTrump Sean always gets upset when his Cialis doesn't work in the 1st week.,en,"Markham, Ontario",,,,realBrianReid,Wed Apr 22 16:07:39 +0000 2020,0,0,0,0,FALSE
#RFP: Specialized hygiene and sanitation services - Rochebelle secondary school (Maintenance Repair Modification Rebuilding and Installation of Goods- Services sp cialis s hygi ne et salubrit - cole secondaire https://t.co/GUgHnITFDZ,en,Canada,,,,RFPbidsCanada,Tue Apr 21 23:40:59 +0000 2020,0,0,0,0,FALSE
@pissedofftwood I swear he must pop a Cialis an hour before he walks out to the scale 😂,en,Canada,,,,BradComer1,Tue Apr 21 04:17:11 +0000 2020,0,0,0,0,FALSE
@GraniteMan8 I wish...more likely cyanide than cialis with my wife 😂,en,1 hr drive from anything good,,,,jebba67,Mon Apr 20 14:43:33 +0000 2020,0,1,0,0,FALSE
For tops and doms: But I mean when I'm taking HRT and haven't had a cialis in awhile I usually don't get that fully hard. Plus I'm super small when I'm soft. Like embarrassingly small. It's pathetic. You should just lock me in chastity and make me your good subservient cock slut.,en,"Montréal, Québec",,,,BoringNerdyKate,Sun Apr 19 09:25:25 +0000 2020,0,9,5,0,FALSE
"Aurora borealis

replaces Cialis

those lights in the night

forge my lady's delight",en,Canada,,,,JohannesPaine,Sat Apr 18 20:11:32 +0000 2020,0,0,0,0,FALSE
@MarieAllOverAg1 But apparently online sales of Viagra and Cialis have quickly risen and stayed there since the lockdown began.,en,"Edmonton, AB",,,,TedJNLinAB,Fri Apr 17 04:16:48 +0000 2020,0,0,0,0,FALSE
#DruggedUpMovies Sleepless in Cialis,en,Toronto,,,,madbarrister,Thu Apr 16 00:08:46 +0000 2020,0,0,0,0,FALSE
"Dragon stares throwing you off your game? Try our patented Cialis-Paxil blend: Ciaxil™. Guaranteed to give you god-wood in the presence of dragons, white walkers, giants, and cannibals. https://t.co/v10OzIA03L",en,"Montréal, Québec",,,,john_f_hamer,Wed Apr 15 18:54:41 +0000 2020,0,0,0,0,FALSE
@Sara_Rose_G Viagra or Cialis,es,"Halifax, NS",,,,kevinkindred,Tue Apr 14 23:45:03 +0000 2020,0,0,0,0,FALSE
@CBCNews Cialis guy,en,"Halifax, Nova Scotia",,,,pictoushead,Tue Apr 14 16:50:34 +0000 2020,0,0,0,0,FALSE
"With a Cialis slipped into the Stallions oats, time to lead him to the breeding phantom...he’ll be at it for awhile. 

#ponyplay #ThePonyTwins @Fleshlight https://t.co/pCp4dQ2KPv",en,"British Columbia, Canada",,,,Daehoof_Nemos,Mon Apr 13 23:36:59 +0000 2020,0,9,30,0,FALSE
@mikepompeo Viagra or Cialis Mike ?,en,"Langley, British Columbia",,,,dannyrayevans,Sun Apr 12 18:12:13 +0000 2020,0,0,0,0,FALSE
@AdamLockett34 @USPS How will all the hillbilly republican voters get their blackmarket cialis then?,en,"Ontario, Canada",,,,PMalfurious,Sun Apr 12 11:07:22 +0000 2020,0,0,0,0,FALSE
"@danielgodoy30 @Michele40374086 @jdoriajr Lá vem a pseudo elite patriota que mora nos EUA e tem crise de meia idade e ao invés de tomar um Cialis e trepar vem passar vergonha defendendo Bolsoasno na internet.
Get a life, tiozão.",pt,"Vancouver, British Columbia",,,,dos_absurdos,Sun Apr 12 05:12:38 +0000 2020,0,0,0,0,FALSE
"I am not your coach or couch, but if you want Kung-fu training from me, bring some Cialis or something :-) [If you need me to take mustaches off :-] If you are hot enough, maybe I won't need Cialis :-)",en,Montreal,,,,TooRelaxedBT,Sat Apr 11 14:56:06 +0000 2020,0,0,0,0,FALSE
BRUNO CHAMOU O MARRONE DE TOMADOR DE CIALIS KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,pt,"Vancouver, British Columbia",,,,jecapalacio,Fri Apr 10 02:41:02 +0000 2020,0,0,0,1,FALSE
CIALIS 💖 https://t.co/i4EmoFq9m0,en,"Toronto, Canada🇨🇦",,,,eugenestyles1,Fri Apr 10 00:52:14 +0000 2020,0,0,0,0,TRUE
"@MrDexParker Also. Don't take larger does of Viagra, Cialis, etc... and huff poppers all night. Can fuck up with your blood pressure and in extreme cases, die. That's why they are banned here. A few idiots ruined it for the rest of us.",en,"Vancouver, British Columbia",,,,Uwe_Mann79,Wed Apr 08 17:54:51 +0000 2020,0,1,0,0,FALSE
"Fun game:go through your medicine cabinet &amp; decide whether each drug name sounds like a stripper, a cirque du soleil show, or a font. Like, where is Cialis? I don't know. Maybe next up on stage 2. Or maybe production is underway in Toronto for the tour. Or maybe sans, in italics.",en,Toronto,,,,bfg900,Tue Apr 07 01:12:02 +0000 2020,0,0,0,1,FALSE
"@youloveamerica1 Well, Mother used to be married to the Cialis guy. I bet she's freaky under that house mouse facade, lol",en,Canada,,,,BrendaJeanCDN,Sun Apr 05 23:42:47 +0000 2020,0,1,0,0,FALSE
"@Calliethulhu Need to try cialis, three years of HRT have made it so everything needs to be perfect for the entire session or bye-bye boner",en,Fake Canada,,,,spookythewitch,Sat Apr 04 17:23:34 +0000 2020,0,1,0,0,FALSE
"#PandemicSexTapeTitles
Debbie Does Cialis",en,Toronto ON,,,,Darth_Pingu,Sat Apr 04 05:31:15 +0000 2020,0,0,0,1,FALSE
@olijas @slipcoquilleJiC @aubinfrancois68 @JiCLajoie @LPGeek @MaxVanHoutte919 @raphdoucet @919sports @stephgonzz @Wingster26 @PereNoelPOKER @mariannelaurens @barbudeville @fresh_brady_12 Avec la bonne dose de Cialis tout lève bien droit https://t.co/njDCJ62UsF,fr,Repentigny,,,,mtlabitibi,Fri Apr 03 20:47:56 +0000 2020,0,1,0,0,FALSE
"Can Cialis (a PDE-5 inhibitor) be used to treat COVID-19 pulmonary hypertension complications?
https://t.co/lWeLw4a4x3
long half-life and ARDS preventive ability to relax endothelium of arterial walls, treating mild cases requiring ventilators would free up ICUs",en,"Vancouver, British Columbia",,,,edwardiswong,Fri Apr 03 10:54:23 +0000 2020,0,0,1,0,FALSE
"Even then, we still get a ton of American prescription ads through American cable channels and magazines, and some drugs are marketed on Canadian channels by being inspecific about what they actually do, like Viagra and Cialis.",en,"Alberta, Canada",,,,mrbigmouth502,Tue Mar 31 21:50:19 +0000 2020,0,0,0,0,FALSE
Tadalafil is a medication that is regulated under strict provisions and is sold under the brand name Cialis. It https://t.co/Aj4nuwUu4G,en,Edmonton,,,,yegfitness,Mon Mar 30 09:14:13 +0000 2020,0,0,0,0,FALSE
@snacktavist Cialis,en,"Toronto, Ontario",,,,eleanormaim,Sat Mar 28 16:26:43 +0000 2020,0,0,0,0,FALSE
"Pump my cum into my white wrestling Singlet!
#humanatm #findom #finsub #cashmaster #cashfag #cashsub #moneypig #moneyslave #slave #master #money #wrestling #singlet #boner #bulge #hardone #vpl #cock #penis #Viagra #cialis #kamagra #lycra #spandex #gay
@rtfindom @rt4_retweet https://t.co/rFJRCK9m8v",en,"Gibsons, BC, Canada",,,,cyange7924,Sat Mar 28 16:26:38 +0000 2020,0,0,0,1,FALSE
"I’m watching so much daytime news that I’ve already bought Liberty life insurance, gardening tools &amp; Cialis.",en,"Ontario, Canada",,,,big_reeder,Sat Mar 28 03:20:12 +0000 2020,0,0,0,1,FALSE
#RFP: Specialized services for sanitary maintenance - Schools of the Hill and The Little Prince (Maintenance Repair Modification Rebuilding and Installation of Goods- Services sp cialis s pour l'entretien sanit https://t.co/LKMusvNumq,en,Canada,,,,RFPbidsCanada,Sat Mar 28 03:01:00 +0000 2020,0,0,0,0,FALSE
"Cialis sales, are they.....",en,"Calgary, AB",,,,CanyonDentalCen,Fri Mar 27 17:53:18 +0000 2020,0,6,0,0,FALSE
"@skw3324 Hi Sheila,
 Just remember to let the users and their significant others that grapefruit totally counteracts the effects of viagra, levitra and cialis :)",en,"Ottawa, Canada",,,,sischka,Thu Mar 26 17:48:15 +0000 2020,0,0,0,0,FALSE
#RFP: SRM - Specialized hygiene and sanitation services (Maintenance Repair Modification Rebuilding and Installation of Goods- SRM - Services sp cialis s en hygi ne et salubrit https://t.co/KdT9LQpKyJ,en,Canada,,,,RFPbidsCanada,Wed Mar 25 04:16:00 +0000 2020,0,0,0,0,FALSE
@cholesadam cialis puts the 'ed' in quarantined,en,Toronto/Ottawa,,,,JustinAlexP,Wed Mar 25 01:30:34 +0000 2020,0,1,0,0,FALSE
people are gonna be acting like they’re in a Cialis ad when they finally get to go outside freely and wantonly again,en,"Edmonton, Alberta",,,,DerekYeg,Tue Mar 24 21:56:56 +0000 2020,0,0,0,0,FALSE
@elle91 Dread Cialis,en,"New Mexico, USA",,,,saraiwicki,Tue Mar 24 19:36:33 +0000 2020,0,0,0,0,FALSE
"Shockingly, Prof G's investment strategy isn't equal thirds shares of Chipotle/Cialis/Tequila.. I say give it a week or two. #Goodstuff https://t.co/5zQ6aB8yGS",en,"Montreal, Canada",,,,carlboutet,Tue Mar 24 14:54:32 +0000 2020,0,0,0,0,TRUE
@msrayneserenity Visual Cialis😎🌞,lt,"Halifax, Nova Scotia",,,,GiantsOfSF_NY,Tue Mar 24 10:53:15 +0000 2020,0,0,0,0,FALSE
Sounds like he's reading out all of the health warnings in the second half of a Cialis commercial https://t.co/GFvSq3W1j8,en,Guelph,,,,bbarclay65,Sun Mar 22 21:14:56 +0000 2020,0,0,0,0,TRUE
"I am not here to convert someone or myself, I want a partner. Anyhow, the drug thing is more serious to me than she danced nude. Yes, I probably need Cialis or virga regardless.",en,Montreal,,,,TooRelaxedBT,Sat Mar 21 08:17:48 +0000 2020,0,0,0,0,FALSE
SEND EVERY OLD COUPLE CIALIS IMMEDIATELY! LETS KEEP THEM INSIDE,en,"Vancouver, British Columbia",,,,thebracewell,Fri Mar 20 06:41:38 +0000 2020,0,0,0,0,FALSE
#RFP: Specialized fitting out of vehicles for the SQ (Special Purpose Vehicles) --- Am nagement sp cialis de v hicules pour la SQ https://t.co/zUGwTBt08c,en,Canada,,,,RFPbidsCanada,Fri Mar 20 05:06:00 +0000 2020,0,0,0,0,FALSE
@jerryleewilson Do you mean hit you up to get some Cialis or “hit you up” cause you’re using all the Cialis 😂,en,"Halifax, NS",,,,rachelcharvey,Tue Mar 17 15:24:54 +0000 2020,0,1,0,0,FALSE
@CoachBombayy This feels like one of those Cialis commercials lol,en,"Ottawa, Ontario",,,,Casual_Mats,Mon Mar 16 14:31:00 +0000 2020,0,1,0,0,FALSE
@x_FashionKillax Might mess around and get high off couple Cialis or sum 🥴 die hard or whatever they say lmfaooooooooo,en,pluto,,,,chrisnextdoor_,Sun Mar 15 15:44:00 +0000 2020,0,1,0,0,FALSE
"@derekrozko I just asked my wife who works at a pharmacy if they still have Viagra and she said yes. Apparently, there hasn't been any rush for that or Cialis. Not yet, anyways.",en,Alberta,,,,McOilers,Sun Mar 15 02:51:17 +0000 2020,0,1,0,0,FALSE
@DianaSteele @Dana_Leaman @KeefLynch Go cialis for a 3.5 advantage.,en,Canada,,,,Jun00n,Thu Mar 12 17:50:55 +0000 2020,0,0,0,0,FALSE
@Flamin64 @MandJTV_Michael Cialis. Za-cialis. Look up what Cialis is 😂,en,"North Bay, Ontario",,,,Ray_Scullz,Wed Mar 11 15:45:05 +0000 2020,0,1,0,0,FALSE
"@Skinny7878 @Wowk67 Our sex life improved dramatically after we switched to a mostly vegan diet (of course, we hunt and eat meat + dairy, just not every day; maybe 3 to 4 meals a week). Of course, I also started taking daily dose cialis 😬😬😬",en,"East Gwillimbury, Ontario",,,,bmorsh,Sun Mar 08 16:12:19 +0000 2020,0,1,0,0,FALSE
@annafbeswick @BBCWorld @BBCRealityCheck And sent me home and the hour and a half walk it went down 5 mins before I got home and back then it happened to1in a million men and they have no idea why now because of viagra and Cialis it happens more frequently.but I'm cured now lol they weren't putting a Nike shoe pumpin me,en,Fredericton NB,,,,AGeneticst,Sun Mar 08 14:23:29 +0000 2020,0,0,0,0,FALSE
@Joshdelapenaa @LokiiDaMensa Won’t need a cialis if you just watch this😂😂,en,"Edmonton, Alberta",,,,ColePagnucco,Sat Mar 07 04:42:29 +0000 2020,0,1,1,0,FALSE
@cydneybproctor I definitely don’t have access to Cialis haha,en,Toronto,,,,Girly_Juice,Fri Mar 06 15:37:24 +0000 2020,0,2,0,0,FALSE
@Girly_Juice Clone-a-willy is really fun! My fella and I made 2 in the summer and it was fun to make and more fun to use together! Tip: 1/3 of a Cialis for the dick-haver for maximum staying power making the mould and then for after clean up fun,en,"Halifax, NS",,,,cydneybproctor,Fri Mar 06 15:31:20 +0000 2020,0,1,0,0,FALSE
I put the cialis in socialism,en,"Miramichi, NB",,,,joeydignam,Tue Mar 03 20:54:23 +0000 2020,0,0,0,1,FALSE
@The_Camper_Dave No I don't think so. He was upset at my cialis overdose and we aren't on speaking terms right now... 😂😂👍,en,"Edmonton, Alberta",,,,NotSnideguy,Tue Mar 03 04:13:23 +0000 2020,0,0,0,0,FALSE
@MarekaMalili Alotengeneza cialis mungu amsamehe.,in,"Calgary, Alberta",,,,bizy94,Mon Mar 02 14:19:15 +0000 2020,0,0,0,0,FALSE
Already fucked today. This is what cialis does to you. Still raging https://t.co/wboOiICEw3,en,Canada,,,,filcdn,Mon Mar 02 05:42:19 +0000 2020,0,0,0,1,FALSE
"@Sam_DeLoach @KristinRaworth Why is it always men who, frankly what to decide what a women can do with her body? My wife’s 32 weeks pregnant; we’re both 100% pro-choice... but it’s her body. We need to regulate Viagra and Cialis for men.",en,Canmore & Cochrane ,,,,CanmoreRobb,Mon Mar 02 05:34:12 +0000 2020,0,1,0,0,FALSE
"i have never tried Viagra or Cialis, I just never felt I was there yet
But I do admit I am curious.
Remember the old days?
if after 4 hours...",en,"Toronto, Ontario",,,,andrewbrodie331,Sun Mar 01 19:54:27 +0000 2020,0,0,0,0,FALSE
#RFP: Specialized urology table (Medical Equipment Supplies and Pharmaceuticals) --- Table sp cialis e d'urologie https://t.co/mg3SlLN0Dl,en,Canada,,,,RFPbidsCanada,Sun Mar 01 13:01:00 +0000 2020,0,0,0,0,FALSE
"Pharmacological tx (2nd line): 
1. Losartan has some evidence 
2. Sildenafil 25mg TID (watch and warm for low BP and monocular blindness esp in DM and HTN). 
3. Transdermal Tafalafil (Cialis) available in some regions of Canada. 

#ASM2020  #CRA2020",en,"Toronto, Ontario",,,,sahilkoppikar,Sat Feb 29 18:31:59 +0000 2020,0,1,1,0,FALSE
